DATE:28/9/1997	1997-09-28
TIME:12/08/2013 at 20:08	2013-08-12T20:08
DATE:1/7/2062	2062-07-01
DATE:21/11/64	2064-11-21
DURATION:31 wks	P31W
DURATION:19-24 yrs	P21.5Y
DATE:26.7.63	2063-07-26
TIME:24/05/2012 at 14:58	2012-05-24T14:58
DATE:14.5.63	2063-05-14
DATE:20/9/2063	2063-09-20
DATE:25/1/1991	1991-01-25
DATE:29/9/2009	2009-09-29
DATE:8/9/1998	1998-09-08
DURATION:34 dy	P34D
DATE:17/6/2064	2064-06-17
DATE:30/4/1981	1981-04-30
DATE:24/6/64	2064-06-24
TIME:21/02/2013 at 09:02	2013-02-21T09:02
DATE:17/5/2033	2033-05-17
DURATION:23yrs	P23Y
DURATION:20 months	P20M
TIME:27/02/2014 at 11:04	2014-02-27T11:04
DURATION:11 year	P11Y
TIME:30/05/2013 at 16:00	2013-05-30T16:00
DURATION:7 week	P7W
TIME:1217Hrson 27.2.14	2014-02-27T12:17
DATE:3 May 2063	2063-05-03
DATE:24/9/64	2064-09-24
DATE:26/12/1997	1997-12-26
DATE:14.8.63	2063-08-14
DATE:18/11/2064	2064-11-18
TIME:25/02/2013 at 08:09	2013-02-25T08:09
DATE:16/11/2006	2006-11-16
DATE:26.9.2064	2064-09-26
DATE:15/4/2065	2065-04-15
DATE:5.5.64	2064-05-05
DATE:5/11/1992	1992-11-05
TIME:20/06/2014 at 10:09	2014-06-20T10:09
DATE:23.10.64	2064-10-23
TIME:at 1.56pm on 6/5/13	2013-05-06T13:56
DATE:10/4/2012	2012-04-10
TIME:10/10/2012 at 14:19	2012-10-10T14:19
DATE:3/2/2015	2015-02-03
DATE:24/1/2003	2003-01-24
TIME:22/06/2012 at 12:44	2012-06-22T12:44
DURATION:21 wk	P21W
DURATION:25-29 dy	P27D
TIME:at 12:24pm on 29/4/13	2013-04-29T12:24
DATE:24/4/1987	1987-04-24
DATE:11.10.64	2064-11-10
TIME:1200 06.09.14	2014-09-06T12:00
DATE:20/9/64	2064-09-20
DATE:24.2.64	2064-02-24
DATE:17/3/2065	2065-03-17
DURATION:39 week	P39W
DATE:23/4/63	2063-04-23
DATE:30/1/2064	2064-01-30
DATE:17.1.62	2062-01-17
DATE:20/9/2062	2062-09-20
DATE:9/9/2039	2039-09-09
TIME:04/12/2013 at 08:34	2013-12-04T08:34
DURATION:44-46 mth	P45M
DATE:6/10/1975	1975-06-10
DURATION:six days	P6D
DATE:8.6.64	2064-08-06
TIME:23/09/2014 at 16:51	2014-09-23T16:51
DATE:18/6/2063	2063-06-18
TIME:on 10/4/14 at 15:50pm	2014-04-10T15:50
DATE:16.8.63	2063-08-16
DATE:23/3/2063	2063-03-23
DURATION:two week	P2W
DATE:14/7/64	2064-07-14
TIME:09/02/2015 at 12:33	2015-02-09T12:33
DATE:6.9.63	2063-09-06
DATE:8/11/1999	1999-11-08
DATE:30/10/2064	2064-10-30
DURATION:20-25 months	P22.5M
DURATION:21-22 wk	P21.5W
DATE:5/5/1991	1991-05-05
DATE:16/1/1991	1991-01-16
DATE:9/7/63	2063-09-07
TIME:15/06/2014 at 15:03	2014-06-15T15:03
DURATION:1 mth	P1M
DATE:13/5/2063	2063-05-13
DURATION:35 dys	P35D
DATE:18.7.64	2064-07-18
TIME:12/12/2012 at 09:20	2012-12-12T09:20
DATE:7/10/2063	2063-10-07
DURATION:three day	P3D
DATE:7/3/2062	2062-07-03
DATE:15.5.63	2063-05-15
DATE:12/4/2003	2003-04-12
DATE:26.5.65	2065-05-26
DATE:28/1/2014	2014-01-28
DURATION:34 day	P34D
DATE:11/8/2000	2000-08-11
DATE:4/9/1983	1983-04-09
DATE:24/2/2030	2030-02-24
DATE:12/2/63	2063-02-12
TIME:18/03/2013 at 18:51	2013-03-18T18:51
DURATION:25-29 day	P27D
DATE:12.9.64	2064-09-12
DATE:16/10/63	2063-10-16
DATE:16/9/1996	1996-09-16
DATE:16/10/2064	2064-10-16
DATE:6/7/2001	2001-07-06
DATE:26/11/1997	1997-11-26
DATE:11/12/2004	2004-11-12
DATE:23/8/2063	2063-08-23
DURATION:25 months	P25M
TIME:on the 16th of October 2013 at 11:25am	2013-10-16T11:25
DATE:15/5/1984	1984-05-15
DATE:20/6/2064	2064-06-20
DATE:10/10/2062	2062-10-10
DATE:11/6/63	2063-11-06
DURATION:37 years	P37Y
DATE:1/7/2012	2012-07-01
DURATION:31 weeks	P31W
TIME:24/06/2014 at 11:10	2014-06-24T11:10
DATE:11/7/63	2063-07-11
DATE:25/7/63	2063-07-25
DATE:19/12/2060	2060-12-19
DATE:18/6/2064	2064-06-18
DURATION:34-39 dy	P36.5D
DATE:5/12/2063	2063-12-05
DATE:11/6/2062	2062-11-06
DURATION:three days	P3D
DURATION:37-38 day	P37.5D
DATE:/5/2065	2065-05
DURATION:11-13 wk	P12W
TIME:3.55pm on 25.06.14	2014-06-25T15:55
DATE:26/12/1986	1986-12-26
DURATION:3 dy	P3D
TIME:18/04/2013 at 18:26	2013-04-18T18:26
DATE:20.5.2063	2063-05-20
DATE:11/12/2063	2063-11-12
DATE:12/10/2002	2002-12-10
DATE:19/8/2017	2017-08-19
DATE:15.4.2063	2063-04-15
DATE:28.8.63	2063-08-28
TIME:01/11/2012 at 09:11	2012-11-01T09:11
TIME:21/5/14 at 1:56pm	2014-05-21T13:56
SET:ten times => R10
TIME:13/12/2012 at 15:26	2012-12-13T15:26
DURATION:39 wks	P39W
DATE:12/9/62	2062-09-12
DATE:10/5/2063	2063-05-10
DATE:2/11/63	2063-02-11
DATE:10/6/64	2064-06-10
TIME:26/06/2012 at 12:01	2012-06-26T12:01
DATE:10.5.62	2062-10-05
DATE:30/12/2033	2033-12-30
DATE:6/2/2063	2063-06-02
DATE:23.10.62	2062-10-23
TIME:10:31am on the 7th of July 2014	2014-07-07T10:31
DATE:26.5.2065	2065-05-26
DATE:9/2/2023	2023-02-09
DATE:15/10/1996	1996-10-15
TIME:10/02/2014 at 11:20	2014-02-10T11:20
DATE:21/11/1986	1986-11-21
DURATION:7-11 wks	P9W
DATE:23/10/2062	2062-10-23
DATE:24/7/62	2062-07-24
DATE:19.8.63	2063-08-19
TIME:23/03/2015 at13:04	2015-03-23T13:04
DATE:8/10/2030	2030-10-08
TIME:21/05/2012 at 09:21	2012-05-21T09:21
DATE:30/1/2062	2062-01-30
DATE:12/12/1990	1990-12-12
DATE:13/3/1998	1998-03-13
TIME:16/06/2014 at 08:54	2014-06-16T08:54
DATE:4/8/2063	2063-08-04
DATE:5/11/2007	2007-05-11
DATE:29.8.62	2062-08-29
DATE:5/6/64	2064-06-05
DATE:21/6/2063	2063-06-21
TIME:08/03/2013 at 21:02	2013-03-08T21:02
DATE:10/9/2064	2064-09-10
DURATION:34-39 day	P36.5D
TIME:03/12/2014 at 17:40	2014-12-03T17:40
DATE:10.10.62	2062-10-10
DURATION:six day	P6D
DATE:1/7/1991	1991-07-01
DURATION:25 month	P25M
DATE:6.8.64	2064-08-06
DATE:15/2/62	2062-02-15
TIME:30/06/2014 at 19:53	2014-06-30T19:53
TIME:18/03/2015 at 09:32	2015-03-18T09:23-
DURATION:46-50 days	P48D
DATE:21/8/2064	2064-08-21
DATE:7/6/2017	2017-06-07
DATE:6/8/2062	2062-08-06
DATE:4.3.63	2063-03-04
DATE:10/6/2013	2013-06-10
DATE:1.7.64	2064-07-01
DURATION:2-3 weeks	P2.5W
TIME:14/08/2014 at 16:33	2014-08-14T16:33
DATE:3.12.63	2063-12-03
DATE:13/2/1997	1997-02-13
DATE:13/3/1988	1988-03-13
DATE:24.7.64	2064-07-24
DATE:24/10/2063	2063-10-24
DATE:6/2/2064	2064-06-02
DATE:23.4.63	2063-04-23
DURATION:48-52 week	P50W
DATE:6/9/1986	1986-06-09
DATE:28.11.63	2063-11-28
DATE:25/11/2064	2064-11-25
DATE:30.10.2063	2063-10-30
TIME:1:50pm on 6/1/14	2014-01-06T13:50
DURATION:34-38 mth	P36M
DATE:28.8.2062	2062-08-28
DURATION:19 days	P19D
DATE:3/12/1989	1989-12-03
DATE:7/1/2062	2062-01-07
DATE:28/5/2006	2006-05-28
TIME:22/05/2013at 11:30	2013-05-22T11:30
TIME:12:54pm on 15/5/14	2014-05-15T12:54
TIME:22/01/2013 at 16:39	2013-01-22T16:39
DATE:28/7/1984	1984-07-28
DURATION:20-25 mths	P22.5M
DATE:22.10.64	2064-10-22
DATE:9/3/64	2064-09-03
DATE:2/2/1972	1972-02-02
TIME:at 15.08 on 25/2/13	2013-02-25T15:08
TIME:23-Sep-13 14:00	2013-09-23
DATE:9.5.64	2064-09-05
DURATION:49-53 month	P51M
DURATION:35-40 wk	P37.5W
DATE:18/7/2062	2062-07-18
TIME:07/08/2013 at 12:28	2013-08-07T12:28
DURATION:35 wks	P35W
DATE:4/6/2035	2035-06-04
DATE:8/5/63	2063-05-08
TIME:2.35pm on 16.04.13	2013-04-16T14:35
SET:seven times => R7
DATE:14/4/63	2063-04-14
TIME:19/12/2013 at 17:05	2013-12-19T17:05
TIME:09/12/2013 at 09:28	2013-12-09T09:28
DATE:12/9/2064	2064-09-12
DATE:13.11.64	2064-11-13
DATE:27/8/2062	2062-08-27
DATE:21/7/2064	2064-07-21
DATE:29/4/2014	2014-04-29
TIME:29/05/2012 at 20:52	2012-05-29T20:52
DATE:5/7/63	2063-05-07
TIME:02/05/2014 at 11:38	2014-05-02T11:38
TIME:10/4/14 at 15:50pm	2014-04-10T15:50
DATE:10/11/62	2062-10-11
DATE:18/6/64	2064-06-18
DURATION:24 yrs	P24Y
DURATION:5-7 weeks	P6W
DATE:17.3.65	2065-03-17
DATE:16/4/2063	2063-04-16
DURATION:22 yrs	P22Y
DATE:1.2.62	2062-01-02
DATE:15.8.64	2064-08-15
DATE:21.1.64	2064-01-21
DURATION:32 week	P32W
DURATION:5 week	P5W
DURATION:31-35 week	P33W
DATE:2/12/1994	1994-12-02
DATE:26/6/1988	1988-06-26
DATE:2/5/1984	1984-02-05
DATE:13/4/63	2063-04-13
TIME:at 2:10pm on 07.08.13	2013-08-07T14:10
DATE:8.5.63	2063-05-08
TIME:25/08/2014 at 17:18	2014-08-25T17:18
DATE:25/2/1999	1999-02-25
TIME:11.25am on the 1/3/13	2013-03-01T11:25
DATE:14/4/1996	1996-04-14
TIME:at 15:00pm on 17.4.14	2014-04-17T15:00
DURATION:25-30 mth	P27.5M
DURATION:37-41 years	P39Y
DURATION:24-29 yr	P26.5Y
TIME:at 0955hr on 4/6/12	2012-06-04T09:55
DATE:30/1/2007	2007-01-30
DATE:6/4/2023	2023-04-06
DATE:23/9/1974	1974-09-23
TIME:1310Hrs	2014-03-20T13:10
DATE:27/11/2064	2064-11-27
TIME:29/07/2014 at 11:30	2014-07-29T11:30
DATE:26.6.64	2064-06-26
SET:twice	R2
DATE:29/1/2062	2062-01-29
TIME:01/07/2014 at 12:25	2014-07-01T12:25
TIME:26/06/2013 at 09:06	2013-06-26T09:06
DATE:11.4.64	2064-11-04
DATE:14/9/2027	2027-09-14
DATE:13/6/2063	2063-06-13
DURATION:37-38 dys	P37.5D
TIME:16/12/2014 at 14:09	2014-12-16T14:09
DATE:12.2.64	2064-12-02
DATE:1/12/62	2062-12-01
DATE:12/3/2019	2019-12-03
TIME:16/09/2014 at 16:42	2014-09-16T16:42
DATE:6/11/64	2064-06-11
DATE:18/3/63	2063-03-18
DATE:1/9/2004	2004-09-01
DURATION:44 mths	P44M
DATE:16/9/2064	2064-09-16
DATE:21.10.2063	2063-10-21
DATE:7.4.2064	2064-07-04
DURATION:2-3 wk	P2.5W
DATE:15.10.64	2064-10-15
DATE:14/6/1996	1996-06-14
DATE:30/1/2000	2000-01-30
DATE:27/8/2005	2005-08-27
TIME:22/08/2014 at 15:52	2014-08-22T15:52
TIME:14/08/2014 at 18:00	2014-08-14T18:00
DATE:26/11/2004	2004-11-26
TIME:15/05/2014 at 08:36	2014-05-15T08:36
DATE:17.7.64	2064-07-17
DATE:10/8/1981	1981-10-08
TIME:at 13:12pm on 26.7.12	2012-07-26T13:12
DATE:12/11/1996	1996-12-11
TIME:08/08/2013 at 08:40	2013-08-08T08:40
DATE:29.1.62	2062-01-29
DATE:29/8/2063	2063-08-29
DATE:30.7.64	2064-07-30
DATE:27.10.64	2064-10-27
DURATION:7-11 weeks	P9W
DATE:26/4/1996	1996-04-26
DATE:24/6/2003	2003-06-24
TIME:25/06/2013 at 18:09	2013-06-25T18:09
DATE:8.8.63	2063-08-08
DATE:5/10/2006	2006-05-10
DATE:14.9.63	2063-09-14
DATE:10.1.62	2062-01-10
DATE:10.1.64	2064-10-01
DURATION:46-50 dys	P48D
DATE:9/5/2063	2063-05-09
DATE:27/1/2011	2011-01-27
DURATION:39 weeks	P39W
DATE:3/3/2011	2011-03-03
DATE:25/1/2020	2020-01-25
DATE:25/8/2064	2064-08-25
DATE:19/4/2064	2064-04-19
DATE:11.3.64	2064-03-11
DATE:19/2/2062	2062-02-19
DATE:5/12/2064	2064-05-12
DATE:3/6/2009	2009-03-06
TIME:10.15am on 11/4/13	2013-04-11T10:15
DATE:11/3/2006	2006-11-03
DATE:10/5/2062	2062-10-05
DATE:17/3/2063	2063-03-17
DATE:19.11.62	2062-11-19
DATE:7/3/1978	1978-07-03
DATE:17/2/2010	2010-02-17
DATE:13.12.63	2063-12-13
DATE:20.2.62	2062-02-20
DATE:17.9.63	2063-09-17
DATE:22/10/2014	2014-10-22
TIME:5.20pm on 20/2/12	2012-02-20T17:20
DATE:9.11.63	2063-09-11
DURATION:25 dys	P25D
DATE:15/8/1984	1984-08-15
DATE:27.5.64	2064-05-27
DATE:23/7/62	2062-07-23
TIME:04/09/2014 at 12:16	2014-09-04T12:16
DATE:7.1.62	2062-07-01
DATE:14.11.64	2064-11-14
DATE:19/6/2064	2064-06-19
TIME:12.00pm on 6/6/13	2013-06-06T12:00
DATE:8/12/64	2064-08-12
DATE:19.9.63	2063-09-19
DATE:14/10/2062	2062-10-14
DATE:7/6/1986	1986-07-06
DATE:23/9/64	2064-09-23
DATE:21.6.63	2063-06-21
DATE:15/6/2040	2040-06-15
TIME:at 11:45am on 16/10/13	2013-10-16T11:45
TIME:25/06/2012 at 09:48	2012-06-25T09:49
DURATION:20-25 mth	P22.5M
TIME:31/07/2013 at 12:07	2013-07-31T12:07
DATE:8.1.64	2064-01-08
DURATION:19-22 dy	P20.5D
DURATION:37 dy	P37D
TIME:10/04/2014 at 14:40	2014-04-10T14:40
DURATION:37-41 year	P39Y
DATE:3/5/1995	1995-03-05
DATE:2.5.63	2063-02-05
DATE:19.7.62	2062-07-19
TIME:27/05/2013 at 09:00	2013-05-27T09:00
TIME:02/09/2014 at 16:45	2014-09-02T16:45
DATE:7/12/1992	1992-12-07
TIME:1.20pm on 23.01.13	2013-01-23T13:20
DATE:20/8/2063	2063-08-20
DURATION:19-24 year	P21.5Y
DATE:24/7/2063	2063-07-24
DURATION:11 years	P11Y
DATE:15/2/2062	2062-02-15
DURATION:2 week	P2W
TIME:10:10hrs on 20/3/14	2014-03-20T10:10
DATE:9/4/2064	2064-09-04
DATE:19.9.64	2064-09-19
DATE:4/12/2064	2064-12-04
DATE:14/10/2063	2063-10-14
DATE:1/3/2064	2064-03-01
DATE:3.1.63	2063-03-01
TIME:03/04/2013 at 11:50	2013-04-03T11:50
TIME:28/01/2014 at 15:03	2014-01-28T15:03
TIME:17/09/2013 at 22:39	2013-09-17T22:39
DATE:28/7/1997	1997-07-28
TIME:15/04/2013 at 18:08	2013-04-15T18:08
DATE:9/10/64	2064-09-10
DATE:27/8/2064	2064-08-27
TIME:1155Hrs	2014-03-20T11:55
DURATION:34 dys	P34D
TIME:06/05/2014 at 17:55	2014-05-06T17:55
DURATION:32 wks	P32W
DATE:3/5/2011	2011-05-03
DATE:6.1.64	2064-06-01
DURATION:11-13 years	P12Y
DATE:26/3/2011	2011-03-26
TIME:08/03/2013 at 15:53	2013-03-08T15:53
DURATION:32 weeks	P32W
DATE:/426/1984	1984-426
DATE:today	2063-08-21
DATE:4/1/2012	2012-01-04
DATE:14/6/1983	1983-06-14
DATE:6/10/64	2064-06-10
DATE:9/10/2064	2064-09-10
DATE:20/4/64	2064-04-20
DATE:29.10.63	2063-10-29
DATE:7/4/2010	2010-07-04
TIME:25/07/2012 at 13:05	2012-07-25T13:05
DATE:8/7/64	2064-07-08
DATE:23/7/2004	2004-07-23
DATE:10.12.62	2062-12-10
DATE:6/12/2064	2064-06-12
DURATION:9-10 weeks	P9.5W
DATE:3/7/2013	2013-07-03
DATE:17/10/2062	2062-10-17
TIME:12/12/2012 at 15:25	2012-12-12T15:25
TIME:14/05/2014 at 11:08	2014-05-14T11:08
TIME:25/03/2013 at 09:40	2013-03-25T09:40
DATE:26.3.2063	2063-03-26
DATE:9/11/63	2063-09-11
DATE:20/6/63	2063-06-20
DATE:4/12/2011	2011-12-04
DATE:16/1/2064	2064-01-16
TIME:05/08/2013 at 14:29	2013-08-05T14:29
DATE:28/4/1975	1975-04-28
DATE:26/12/2011	2011-12-26
DATE:5/6/1995	1995-06-05
DATE:5.8.64	2064-08-05
DURATION:37 year	P37Y
TIME:05/08/2013 at 15:18	2013-08-05T15:18
DATE:17/10/2064	2064-10-17
TIME:9:42am 24.3.15	2015-03-24T09:42
DATE:17/12/1997	1997-12-17
DATE:2.3.63	2063-03-02
DATE:9.12.64	2064-09-12
DATE:10/6/2063	2063-06-10
TIME:11:20am 25.1.13	2013-01-25T11:20
DATE:21.4.64	2064-04-21
DATE:2.11.64	2064-11-02
DATE:29/9/2017	2017-09-29
DATE:11/2/2002	2002-11-02
DATE:27/10/2064	2064-10-27
DATE:9/3/63	2063-09-03
TIME:27/03/2014 at 18:48	2014-03-27T18:48
DATE:28/8/2001	2001-08-28
DURATION:22-23 years	P22.5Y
DATE:29.7.63	2063-07-29
DATE:5/7/2030	2030-05-07
DURATION:34-38 mths	P36M
DATE:10.10.63	2063-10-10
DURATION:35-37 days	P36D
DATE:20.9.63	2063-09-20
DATE:22/7/2064	2064-07-22
DATE:29/4/1996	1996-04-29
TIME:4:15pm on 20.3.14	2014-03-20T16:15
DATE:2045	2045
TIME:17.25 on 30/7/13	2013-07-30T17:25
DATE:12/12/2063	2063-12-12
DATE:18/12/62	2062-12-18
TIME:25/06/2013 at 16:21	2013-06-25T16:21
DURATION:30-34 month	P32M
DATE:1/2/1995	1995-01-02
TIME:05/05/2014 at 19:41	2014-05-05T19:41
TIME:02/07/2014 at 11:58	2014-07-02T11:58
DATE:3.7.63	2063-07-03
TIME:15/04/2014 at 13:25	2014-04-15T13:25
DATE:15/9/62	2062-09-15
DATE:3/10/2063	2063-10-03
DATE:30/7/1975	1975-07-30
DATE:7/5/2033	2033-07-05
DATE:12/6/1998	1998-12-06
TIME:18/03/2013 at 11:22	2013-03-18T11:22
TIME:16/06/2014 at 08:37	2014-06-16T08:37
DURATION:7-11 week	P9W
DATE:2057	2057
TIME:1017Hrs on 16.1.14	2014-01-16T10:17
TIME:15:00pm on 17.4.14	2014-04-17T15:00
DATE:14/4/2064	2064-04-14
DATE:5.9.64	2064-09-05
DATE:12/12/2041	2041-12-12
DATE:7/9/2063	2063-07-09
DATE:13.1.2063	2063-01-13
DATE:18.3.65	2065-03-18
DATE:10/9/2008	2008-10-09
DATE:29/5/2000	2000-05-29
TIME:14/08/2012 at 09:17	2012-08-14T09:17
DURATION:three years	P3Y
DATE:15.7.63	2063-07-15
DATE:3.2.64	2064-03-02
DATE:16/7/2012	2012-07-16
DATE:23/12/2036	2036-12-23
DATE:2/9/1993	1993-09-02
TIME:18/04/2013 at 09:30	2013-04-18T09:30
DURATION:34 month	P34M
TIME:10.06am on 11.2.14	2014-02-11T10:06
DURATION:17 yrs	P17Y
DATE:8/6/2010	2010-08-06
DATE:17/4/63	2063-04-17
DATE:14.1.64	2064-01-14
DATE:2.6.63	2063-02-06
DATE:27 November 2063	2063-11-27
DURATION:32-36 weeks	P34W
DATE:17.5.64	2064-05-17
DATE:14/10/1991	1991-10-14
TIME:28/06/2013 at 16:30	2013-06-28T16:30
DATE:9.1.62	2062-01-09
DURATION:7 wks	P7W
DATE:29/4/1984	1984-04-29
DATE:27.3.63	2063-03-27
DATE:28.5.2064	2064-05-28
TIME:10:30am	T10:30
DURATION:34-38 months	P36M
TIME:11.40am on 11/2/13	2013-02-11T11:40
DATE:3.9.63	2063-09-03
DATE:7.9.63	2063-09-07
DATE:12/1/64	2064-01-12
DURATION:2-3 wks	P2.5W
DATE:24/10/2004	2004-10-24
DATE:2.7.63	2063-07-02
TIME:17/06/2014 at 10:30	2014-06-17T10:30
DATE:10.7.63	2063-10-07
TIME:13/03/2014 at 19:00	2014-03-13T19:00
DATE:15.1.63	2063-01-15
DURATION:18 months	P18M
DURATION:11 weeks	P11W
DATE:21.9.63	2063-09-21
DURATION:30 mth	P30M
DURATION:3-6 day	P4.5D
DATE:19/9/2006	2006-09-19
DATE:7.10.63	2063-10-07
DATE:20/12/2015	2015-12-20
DURATION:46-50 dy	P48D
DURATION:24 year	P24Y
DATE:10/8/2062	2062-10-08
DATE:12.1.64	2064-12-01
DATE:2.11.63	2063-02-11
DATE:4/7/1993	1993-07-04
DATE:7/1/64	2064-07-01
TIME:10.29am on 23.9.14	2014-09-23T10:29
TIME:20/05/2013 at 15:37	2013-05-20T15:37
DURATION:24 yr	P24Y
DATE:5/1/2024	2024-01-05
DATE:9.8.63	2063-08-09
DATE:10/9/63	2063-09-10
DATE:27/9/1998	1998-09-27
DURATION:2 wks	P2W
DATE:9.12.63	2063-09-12
DATE:5.5.2064	2064-05-05
TIME:08/08/2013 at 10:08	2013-08-08T10:08
TIME:20/05/2014 at 14:19	201405-20T14:19
DATE:22/5/2064	2064-05-22
DATE:9/10/2023	2023-09-10
TIME:03/04/2014 at 14:31	2014-04-03T14:31
TIME:01/07/2014 at 13:18	2014-07-01T13:18
DURATION:27-28 yrs	P27.5Y
DATE:12.9.63	2063-09-12
DURATION:3-7 years	P5Y
DATE:24.12.63	2063-12-24
DATE:23/12/63	2063-12-23
DATE:25/7/1992	1992-07-25
DATE:20/2/62	2062-02-20
DATE:5/10/63	2063-05-10
DURATION:39-43 wks	P41W
DATE:4/7/2031	2031-07-04
DATE:20.10.62	2062-10-20
DATE:2/7/63	2063-07-02
DATE:8/6/2064	2064-08-06
DATE:9/12/64	2064-09-12
DATE:14.8.62	2062-08-14
DATE:15.1.62	2062-01-15
DATE:7/4/1969	1969-07-04
DATE:25/3/2063	2063-03-25
TIME:17/12/2013 at 12:10	2013-12-17T12:10
DATE:22/8/2063	2063-08-22
DATE:21/8/1974	1974-08-21
DATE:25/9/63	2063-09-25
DATE:13/9/64	2064-09-13
DURATION:6-11 day	P8.5D
DATE:27.8.63	2063-08-27
DATE:11/10/1995	1995-11-10
DATE:24/3/2064	2064-03-24
DATE:22/10/2015	2015-10-22
DATE:28/6/2064	2064-06-28
DATE:9.7.62	2062-07-09
DATE:3/3/1997	1997-03-03
DURATION:2 weeks	P2W
TIME:20/03/2014 at 10:30	2014-03-20T10:30
DATE:19/3/2001	2001-03-19
DATE:4.8.65	2065-04-08
DATE:16/8/2063	2063-08-16
DATE:5/7/1977	1977-07-05
TIME:13/02/2014 at 10:30	2014-02-13T10:30
DATE:4/5/2000	2000-04-05
DURATION:19-24 years	P21.5Y
DATE:27/12/1977	1977-12-27
DATE:21.5.63	2063-05-21
TIME:7/1/13 at 10.35am	2013-01-07T10:35
DATE:19/10/1998	1998-10-19
DATE:4/10/1997	1997-04-10
DURATION:31 wk	P31W
DATE:12/11/2064	2064-11-12
DATE:25/7/62	2062-07-25
DATE:16/5/64	2064-05-16
DATE:23/6/2015	2015-06-23
DATE:7.4.65	2065-04-07
DATE:23/1/2027	2027-01-23
DATE:12/10/2007	2007-12-10
TIME:14.25 on 3.06.14	2014-06-03T14:25
DATE:8/7/1997	1997-08-07
DATE:13/6/63	2063-06-13
DATE:3/11/1982	1982-11-03
TIME:10:20am on 30.11.12	2012-11-30T10:20
DATE:18/10/2010	2010-10-18
TIME:06/11/2012 at 11:19	2012-11-06T11:19
DATE:13.6.63	2063-06-13
DATE:27/11/62	2062-11-27
DATE:27/9/2063	2063-09-27
DATE:19/2/62	2062-02-19
TIME:12.50 on 27.05.13	2013-05-27T12:50
DATE:10/12/2062	2062-10-12
DATE:25/1/1977	1977-01-25
DURATION:3-6 dy	P4.5D
DATE:7/11/1990	1990-11-07
DATE:11.5.62	2062-11-05
DATE:9/4/62	2062-09-04
DATE:30/3/2016	2016-03-30
DATE:22/8/64	2064-08-22
DATE:3/9/2063	2063-03-09
DURATION:48 wks	P48W
DATE:7.3.64	2064-07-03
DATE:7/11/2063	2063-11-07
TIME:18/09/2014 at 16:42	2014-09-18T16:42
DATE:2.9.63	2063-09-02
DATE:13/2/63	2063-02-13
DATE:3/3/2008	2008-03-03
DATE:10/11/2063	2063-10-11
TIME:07/05/2014 at 11:30	2014-05-07T11:30
DATE:2043	2043
DATE:17/12/1993	1993-12-17
TIME:08/02/2013 at 16:03	2013-02-08T16:03
DATE:7/5/2063	2063-05-07
DURATION:5-7 wks	P6W
TIME:16:00 on 6.11.14	2014-11-06T16:00
DATE:15/1/62	2062-01-15
DURATION:49-53 mth	P51M
DATE:8/8/63	2063-08-08
DATE:6/6/1998	1998-06-06
DATE:1.7.62	2062-07-01
TIME:23/12/2013 at08:36	2013-12-23T08:36
TIME:16th of October 2013 at 11:25am	2013-10-16T11:25
TIME:4.35pm	T16:35
TIME:06/11/2012 at 11:31	2012-11-06T11:31
DURATION:11-13 wks	P12W
DATE:24/10/2062	2062-10-24
DATE:14/12/1997	1997-12-14
DURATION:30 month	P30M
DURATION:1-4 mth	P2.5M
DATE:1.3.63	2063-03-01
DURATION:19 day	P19D
DATE:29/7/63	2063-07-29
DATE:16/1/2062	2062-01-16
DATE:5.9.63	2063-09-05
DURATION:3 week	P3W
TIME:at 1.19pm on 4/3/13	2013-03-04T13:19
DATE:18/11/1996	1996-11-18
TIME:16/09/2014 at 11:20	2014-09-16T11:20
DATE:6.12.62	2062-12-06
DATE:16.10.62	2062-10-16
DATE:24.6.63	2063-06-24
